timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340211331,44,MIT/q/climate%20?count=3-50,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,518,4,6,https://tlesearch.mit.edu/q/climate%20?count=3,0,0,0
1734340211247,128,MIT/search-39,200,OK,Thread Group For 100 Users 2-4,text,true,,10216,1445,4,6,https://www.mit.edu/search/?q=climate+change,68,0,0
1734340211247,68,MIT/search-39-0,301,Moved Permanently,Thread Group For 100 Users 2-4,text,true,,723,722,4,6,https://www.mit.edu/search?q=climate+change,68,0,0
1734340211315,60,MIT/search-39-1,200,OK,Thread Group For 100 Users 2-4,text,true,,9493,723,4,6,https://www.mit.edu/search/?q=climate+change,60,0,0
1734340211375,124,MIT/themes/mit/assets/css/main.css-62,200,OK,Thread Group For 100 Users 2-3,text,true,,72654,589,4,6,https://www.mit.edu/themes/mit/assets/css/main.css?rzw0g3,56,0,0
1734340211376,141,MIT/q/cli?count=3-41,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,511,4,6,https://tlesearch.mit.edu/q/cli?count=3,0,0,99
1734340211517,44,MIT/q/climat?count=3-44,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,514,4,6,https://tlesearch.mit.edu/q/climat?count=3,0,0,0
1734340211561,75,MIT/q/climate?count=3-45,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,515,4,6,https://tlesearch.mit.edu/q/climate?count=3,0,0,0
1734340211636,46,MIT/q/cl?count=3-40,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,510,4,6,https://tlesearch.mit.edu/q/cl?count=3,0,0,0
1734340211683,45,MIT/q/clim?count=3-42,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,512,4,6,https://tlesearch.mit.edu/q/clim?count=3,0,0,0
1734340211499,268,MIT/themes/mit/assets/js/main.js-64,200,OK,Thread Group For 100 Users 2-3,text,true,,374645,573,4,6,https://www.mit.edu/themes/mit/assets/js/main.js?rzw0g3,50,0,0
1734340211728,42,MIT/q/clima?count=3-43,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,513,4,6,https://tlesearch.mit.edu/q/clima?count=3,0,0,0
1734340211767,42,MIT/q/climate%20change?count=3-67,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,524,4,6,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340211770,53,MIT/search/-48,200,OK,Thread Group For 100 Users 2-4,text,true,,9493,723,4,6,https://www.mit.edu/search/?q=climate+change,53,0,0
1734340211809,47,MIT/q/climate%20change?count=3-65,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,524,4,6,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340211823,43,MIT/q/climate%20c?count=3-51,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,519,4,6,https://tlesearch.mit.edu/q/climate%20c?count=3,0,0,0
