timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340273604,77,Research/themes/mit/assets/img/cursors/pause.svg-194,200,OK,Thread Group For 50 Users 1-14,text,true,,762,650,33,99,https://www.mit.edu/themes/mit/assets/img/cursors/pause.svg,77,0,0
1734340273484,320,Research/research/-184,200,OK,Thread Group For 50 Users 1-13,text,true,,12442,714,33,99,https://www.mit.edu/research/,319,0,0
1734340273916,494,Research/research-182,200,OK,Thread Group For 50 Users 1-19,text,true,,13135,1427,34,101,https://www.mit.edu/research/,85,0,0
1734340273916,85,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-19,text,true,,693,713,34,101,https://www.mit.edu/research,85,0,0
1734340274001,409,Research/research-182-1,200,OK,Thread Group For 50 Users 1-19,text,true,,12442,714,34,101,https://www.mit.edu/research/,409,0,0
1734340274410,375,Research/research/-184,200,OK,Thread Group For 50 Users 1-19,text,true,,12442,714,34,101,https://www.mit.edu/research/,375,0,0
1734340273804,1131,Research/themes/mit/assets/css/main.css-186,200,OK,Thread Group For 50 Users 1-13,text,true,,72654,574,34,101,https://www.mit.edu/themes/mit/assets/css/main.css?s4h9fq,333,0,0
1734340269385,6779,Research/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg-188,200,OK,Thread Group For 50 Users 1-11,bin,false,"The operation lasted too long: It took 6,779 milliseconds, but should not have lasted longer than 1,500 milliseconds.",167421,633,35,104,https://www.mit.edu/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg,405,0,0
1734340276165,78,Research/themes/mit/assets/img/cursors/pause.svg-194,200,OK,Thread Group For 50 Users 1-11,text,true,,762,650,35,104,https://www.mit.edu/themes/mit/assets/img/cursors/pause.svg,78,0,0
1734340276254,543,Research/themes/mit/assets/js/modernizr.js-192,200,OK,Thread Group For 50 Users 1-11,text,true,,6147,563,35,104,https://www.mit.edu/themes/mit/assets/js/modernizr.js?s4h9fq,543,0,0
1734340274785,2151,Research/themes/mit/assets/css/main.css-186,200,OK,Thread Group For 50 Users 1-19,text,false,"The operation lasted too long: It took 2,151 milliseconds, but should not have lasted longer than 1,500 milliseconds.",72654,574,35,104,https://www.mit.edu/themes/mit/assets/css/main.css?s4h9fq,568,0,0
1734340274936,2064,Research/files/images/201807/MIT-Sole-Vibes_0.jpg-187,200,OK,Thread Group For 50 Users 1-13,bin,false,"The operation lasted too long: It took 2,064 milliseconds, but should not have lasted longer than 1,500 milliseconds.",171048,623,35,104,https://www.mit.edu/files/images/201807/MIT-Sole-Vibes_0.jpg,361,0,0
1734340276798,1026,Research/themes/mit/assets/img/cursors/plus.svg-195,200,OK,Thread Group For 50 Users 1-11,text,true,,750,649,35,105,https://www.mit.edu/themes/mit/assets/img/cursors/plus.svg,1026,0,0
1734340272626,5653,Research/files/images/201807/MIT-Sole-Vibes_0.jpg-187,200,OK,Thread Group For 50 Users 1-20,bin,false,"The operation lasted too long: It took 5,653 milliseconds, but should not have lasted longer than 1,500 milliseconds.",171048,623,36,107,https://www.mit.edu/files/images/201807/MIT-Sole-Vibes_0.jpg,126,0,0
1734340277000,3328,Research/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg-188,200,OK,Thread Group For 50 Users 1-13,bin,false,"The operation lasted too long: It took 3,328 milliseconds, but should not have lasted longer than 1,500 milliseconds.",167421,633,37,110,https://www.mit.edu/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg,465,0,0
1734340280328,460,Research/themes/mit/assets/img/cursors/pause.svg-194,200,OK,Thread Group For 50 Users 1-13,text,true,,762,650,37,110,https://www.mit.edu/themes/mit/assets/img/cursors/pause.svg,460,0,0
1734340280788,542,Research/themes/mit/assets/js/modernizr.js-192,200,OK,Thread Group For 50 Users 1-13,text,true,,6147,563,37,111,https://www.mit.edu/themes/mit/assets/js/modernizr.js?s4h9fq,542,0,0
1734340281330,435,Research/themes/mit/assets/img/cursors/plus.svg-195,200,OK,Thread Group For 50 Users 1-13,text,true,,750,649,37,111,https://www.mit.edu/themes/mit/assets/img/cursors/plus.svg,435,0,0
